8.00000000E+09, -1.34053086E+01,  0.00000000E+00
8.00500000E+09, -1.33073274E+01,  0.00000000E+00
8.01000000E+09, -1.33038469E+01,  0.00000000E+00
8.01500000E+09, -1.32101566E+01,  0.00000000E+00
8.02000000E+09, -1.32049368E+01,  0.00000000E+00
8.02500000E+09, -1.31433145E+01,  0.00000000E+00
8.03000000E+09, -1.30890563E+01,  0.00000000E+00
8.03500000E+09, -1.30553363E+01,  0.00000000E+00
8.04000000E+09, -1.30260978E+01,  0.00000000E+00
8.04500000E+09, -1.29854406E+01,  0.00000000E+00
8.05000000E+09, -1.29214157E+01,  0.00000000E+00
8.05500000E+09, -1.28241622E+01,  0.00000000E+00
8.06000000E+09, -1.27666327E+01,  0.00000000E+00
8.06500000E+09, -1.27591083E+01,  0.00000000E+00
8.07000000E+09, -1.26478784E+01,  0.00000000E+00
8.07500000E+09, -1.26349980E+01,  0.00000000E+00
8.08000000E+09, -1.25790817E+01,  0.00000000E+00
8.08500000E+09, -1.25100036E+01,  0.00000000E+00
8.09000000E+09, -1.25363656E+01,  0.00000000E+00
8.09500000E+09, -1.24087579E+01,  0.00000000E+00
8.10000000E+09, -1.23495367E+01,  0.00000000E+00
8.10500000E+09, -1.23656275E+01,  0.00000000E+00
8.11000000E+09, -1.22917009E+01,  0.00000000E+00
8.11500000E+09, -1.21633985E+01,  0.00000000E+00
8.12000000E+09, -1.21456275E+01,  0.00000000E+00
8.12500000E+09, -1.20960929E+01,  0.00000000E+00
8.13000000E+09, -1.20012746E+01,  0.00000000E+00
8.13500000E+09, -1.19470609E+01,  0.00000000E+00
8.14000000E+09, -1.19077814E+01,  0.00000000E+00
8.14500000E+09, -1.18778244E+01,  0.00000000E+00
8.15000000E+09, -1.17678909E+01,  0.00000000E+00
8.15500000E+09, -1.17520018E+01,  0.00000000E+00
8.16000000E+09, -1.16753564E+01,  0.00000000E+00
8.16500000E+09, -1.16051077E+01,  0.00000000E+00
8.17000000E+09, -1.15741035E+01,  0.00000000E+00
8.17500000E+09, -1.15420563E+01,  0.00000000E+00
8.18000000E+09, -1.14011269E+01,  0.00000000E+00
8.18500000E+09, -1.14034195E+01,  0.00000000E+00
8.19000000E+09, -1.13137119E+01,  0.00000000E+00
8.19500000E+09, -1.12498460E+01,  0.00000000E+00
8.20000000E+09, -1.11836292E+01,  0.00000000E+00
8.20500000E+09, -1.11127621E+01,  0.00000000E+00
8.21000000E+09, -1.10175908E+01,  0.00000000E+00
8.21500000E+09, -1.10009388E+01,  0.00000000E+00
8.22000000E+09, -1.09269762E+01,  0.00000000E+00
8.22500000E+09, -1.08516838E+01,  0.00000000E+00
8.23000000E+09, -1.07902371E+01,  0.00000000E+00
8.23500000E+09, -1.07672532E+01,  0.00000000E+00
8.24000000E+09, -1.07222501E+01,  0.00000000E+00
8.24500000E+09, -1.06503262E+01,  0.00000000E+00
8.25000000E+09, -1.05425684E+01,  0.00000000E+00
8.25500000E+09, -1.04975411E+01,  0.00000000E+00
8.26000000E+09, -1.03955493E+01,  0.00000000E+00
8.26500000E+09, -1.02855477E+01,  0.00000000E+00
8.27000000E+09, -1.02914763E+01,  0.00000000E+00
8.27500000E+09, -1.02156396E+01,  0.00000000E+00
8.28000000E+09, -1.01463697E+01,  0.00000000E+00
