8.00000000E+09, -1.76468168E+01,  0.00000000E+00
8.00500000E+09, -1.77481997E+01,  0.00000000E+00
8.01000000E+09, -1.76964702E+01,  0.00000000E+00
8.01500000E+09, -1.77753146E+01,  0.00000000E+00
8.02000000E+09, -1.77456166E+01,  0.00000000E+00
8.02500000E+09, -1.77972650E+01,  0.00000000E+00
8.03000000E+09, -1.78230114E+01,  0.00000000E+00
8.03500000E+09, -1.79307639E+01,  0.00000000E+00
8.04000000E+09, -1.79070112E+01,  0.00000000E+00
8.04500000E+09, -1.77998666E+01,  0.00000000E+00
8.05000000E+09, -1.78570369E+01,  0.00000000E+00
8.05500000E+09, -1.78570838E+01,  0.00000000E+00
8.06000000E+09, -1.78993641E+01,  0.00000000E+00
8.06500000E+09, -1.78399145E+01,  0.00000000E+00
8.07000000E+09, -1.78399045E+01,  0.00000000E+00
8.07500000E+09, -1.78679673E+01,  0.00000000E+00
8.08000000E+09, -1.78481789E+01,  0.00000000E+00
8.08500000E+09, -1.78605190E+01,  0.00000000E+00
8.09000000E+09, -1.78415652E+01,  0.00000000E+00
8.09500000E+09, -1.78016552E+01,  0.00000000E+00
8.10000000E+09, -1.78698871E+01,  0.00000000E+00
8.10500000E+09, -1.78139915E+01,  0.00000000E+00
8.11000000E+09, -1.77413365E+01,  0.00000000E+00
8.11500000E+09, -1.77000610E+01,  0.00000000E+00
8.12000000E+09, -1.76851539E+01,  0.00000000E+00
8.12500000E+09, -1.76292921E+01,  0.00000000E+00
8.13000000E+09, -1.75795281E+01,  0.00000000E+00
8.13500000E+09, -1.75007908E+01,  0.00000000E+00
8.14000000E+09, -1.74830276E+01,  0.00000000E+00
8.14500000E+09, -1.75025344E+01,  0.00000000E+00
8.15000000E+09, -1.74486560E+01,  0.00000000E+00
8.15500000E+09, -1.73787252E+01,  0.00000000E+00
8.16000000E+09, -1.73748095E+01,  0.00000000E+00
8.16500000E+09, -1.72502969E+01,  0.00000000E+00
8.17000000E+09, -1.72434818E+01,  0.00000000E+00
8.17500000E+09, -1.71476760E+01,  0.00000000E+00
8.18000000E+09, -1.71145048E+01,  0.00000000E+00
8.18500000E+09, -1.70410846E+01,  0.00000000E+00
8.19000000E+09, -1.70082823E+01,  0.00000000E+00
8.19500000E+09, -1.68913333E+01,  0.00000000E+00
8.20000000E+09, -1.68386284E+01,  0.00000000E+00
8.20500000E+09, -1.68082253E+01,  0.00000000E+00
8.21000000E+09, -1.67345671E+01,  0.00000000E+00
8.21500000E+09, -1.66636791E+01,  0.00000000E+00
8.22000000E+09, -1.65367827E+01,  0.00000000E+00
8.22500000E+09, -1.64997100E+01,  0.00000000E+00
8.23000000E+09, -1.64287789E+01,  0.00000000E+00
8.23500000E+09, -1.63403434E+01,  0.00000000E+00
8.24000000E+09, -1.63158228E+01,  0.00000000E+00
8.24500000E+09, -1.61369233E+01,  0.00000000E+00
8.25000000E+09, -1.60808564E+01,  0.00000000E+00
8.25500000E+09, -1.60451243E+01,  0.00000000E+00
8.26000000E+09, -1.59327098E+01,  0.00000000E+00
8.26500000E+09, -1.58445525E+01,  0.00000000E+00
8.27000000E+09, -1.58001586E+01,  0.00000000E+00
8.27500000E+09, -1.57043745E+01,  0.00000000E+00
8.28000000E+09, -1.56271532E+01,  0.00000000E+00
8.28500000E+09, -1.55542793E+01,  0.00000000E+00
8.29000000E+09, -1.53568545E+01,  0.00000000E+00
8.29500000E+09, -1.53085530E+01,  0.00000000E+00
8.30000000E+09, -1.52498940E+01,  0.00000000E+00
8.30500000E+09, -1.51293135E+01,  0.00000000E+00
8.31000000E+09, -1.50566525E+01,  0.00000000E+00
8.31500000E+09, -1.49916449E+01,  0.00000000E+00
8.32000000E+09, -1.48753307E+01,  0.00000000E+00
8.32500000E+09, -1.47097020E+01,  0.00000000E+00
