7,-41.4146700012789
7.05050505050505,-41.1873227112669
7.1010101010101,-40.9566217683357
7.15151515151515,-40.7225228117762
7.2020202020202,-40.4849793047348
7.25252525252525,-40.2439424140071
7.3030303030303,-39.9993608809558
7.35353535353535,-39.7511808824897
7.4040404040404,-39.4993458809252
7.45454545454545,-39.243796461422
7.5050505050505,-38.9844701555387
7.55555555555556,-38.72130124929
7.60606060606061,-38.4542205738994
7.65656565656566,-38.1831552772318
7.70707070707071,-37.9080285736504
7.75757575757576,-37.6287594697674
7.80808080808081,-37.3452624632478
7.85858585858586,-37.057447211467
7.90909090909091,-36.7652181664135
7.95959595959596,-36.4684741717562
8.01010101010101,-36.1671080174498
8.06060606060606,-35.8610059466254
8.11111111111111,-35.5500471087792
8.16161616161616,-35.234102952426
8.21212121212121,-34.9130365493904
8.26262626262626,-34.5867018417508
8.31313131313131,-34.2549428010865
8.36363636363636,-33.9175924880779
8.41414141414142,-33.5744719986106
8.46464646464646,-33.2253892802861
8.51515151515152,-32.8701378005657
8.56565656565657,-32.5084950445705
8.61616161616162,-32.1402208167218
8.66666666666667,-31.7650553157764
8.71717171717172,-31.3827169472067
8.76767676767677,-30.9928998300603
8.81818181818182,-30.5952709471055
8.86868686868687,-30.1894668768381
8.91919191919192,-29.7750900332937
8.96969696969697,-29.3517043239213
9.02020202020202,-28.9188301161824
9.07070707070707,-28.4759383789142
9.12121212121212,-28.0224438333459
9.17171717171717,-27.5576969089824
9.22222222222222,-27.0809742486716
9.27272727272727,-26.5914674413704
9.32323232323232,-26.0882695753792
9.37373737373737,-25.5703590921093
9.42424242424242,-25.0365802709766
9.47474747474747,-24.4856194758753
9.52525252525253,-23.9159760229964
9.57575757575758,-23.3259261597134
9.62626262626263,-22.713478132712
9.67676767676768,-22.0763156079976
9.72727272727273,-21.4117256922148
9.77777777777778,-20.7165063518937
9.82828282828283,-19.9868459176007
9.87878787878788,-19.2181642591853
9.92929292929293,-18.4049006119491
9.97979797979798,-17.5402261411559
10.030303030303,-16.6156490224353
10.0808080808081,-15.6204646548269
10.1313131313131,-14.5409826082072
10.1818181818182,-13.3594380073096
10.2323232323232,-12.0524898258143
10.2828282828283,-10.5893211039241
10.3333333333333,-8.93000778025931
10.3838383838384,-7.02781915101301
10.4343434343434,-4.85228356743179
10.4848484848485,-2.50271623201991
10.5353535353535,-0.584387935380358
10.5858585858586,-0.362731659032905
10.6363636363636,-1.90405800040929
10.6868686868687,-3.94423434406288
10.7373737373737,-5.82810439108678
10.7878787878788,-7.4392908681573
10.8383838383838,-8.80521749463596
10.8888888888889,-9.97278769518027
10.9393939393939,-10.9826157236749
10.989898989899,-11.8661623764819
11.040404040404,-12.6472832044017
11.0909090909091,-13.344143529634
11.1414141414141,-13.9707479393591
11.1919191919192,-14.5380519719199
11.2424242424242,-15.054751783669
11.2929292929293,-15.5278454139506
11.3434343434343,-15.9630355547317
11.3939393939394,-16.3650223644739
11.4444444444444,-16.7377193505261
11.4949494949495,-17.0844147715415
11.5454545454545,-17.4078939401305
11.5959595959596,-17.7105330812504
11.6464646464646,-17.9943722231989
11.6969696969697,-18.2611724370127
11.7474747474747,-18.5124612529434
11.7979797979798,-18.7495690463319
11.8484848484848,-18.9736584538122
11.8989898989899,-19.1857483582297
11.9494949494949,-19.3867336028694
12,-19.5774013193483
